id,title,genres,movie_year,rating,rotten_tomatoes_score
4498,Dead Pool-The,Action|Crime|Thriller,1987,7,92
4499,Dirty Rotten Scoundrels,Comedy,1987,10,70
4500,Drowning by Numbers,Comedy|Drama,1988,10,64
4501,Elvira-Mistress of the Dark,Comedy|Horror,1988,3,51
4502,Ernest Saves Christmas,Children|Comedy,1988,4,87
4503,Everybody's All-American,Romance,1988,5,57
4506,Frantic,Crime|Mystery|Thriller,1988,6,88
4508,Gorillas in the Mist,Drama,1987,2,98
4509,Great Outdoors-The,Comedy,1988,2,79
4511,High Spirits,Comedy,1988,6,80
4515,Imagine: John Lennon,Documentary,1988,3,97
4516,Johnny Be Good,Comedy,1987,10,96
4518,The Lair of the White Worm,Comedy|Horror,1987,10,94
4519,Land Before Time-The,Adventure|Animation|Children|Fantasy,1988,6,51
4520,License to Drive,Comedy,1988,1,86
4521,Little Nikita,Drama,1988,9,63
4522,Masquerade,Mystery|Romance|Thriller,1988,6,67
4523,Milagro Beanfield War,Comedy|Drama|Fantasy,1988,6,100
4524,Moon Over Parador,Comedy,1987,3,87
4526,My Stepmother Is an Alien,Comedy|Romance|Sci-Fi,1987,8,85
4527,Night in the Life of Jimmy Reardon-A,Comedy|Romance,1988,7,74
4528,Off Limits,Action|Thriller|War,1987,5,66
4531,Red Heat,Action,1988,8,70
4532,Return of the Living Dead Part II,Comedy|Horror,1987,3,100
4534,Return to Snowy River (a.k.a. The Man From Snowy River II),Adventure|Drama|Western,1987,3,60
4537,Running on Empty,Drama,1988,10,97
4538,Salome's Last Dance,Comedy|Drama,1987,3,61
4539,Salsa,Musical|Romance,1988,2,94
4541,Serpent and the Rainbow-The,Horror,1987,9,82
4543,Shoot to Kill,Action|Adventure,1987,9,90
4544,Short Circuit 2,Comedy|Sci-Fi,1988,4,84
4546,Vanishing-The (Spoorloos),Drama|Thriller,1988,8,97
4550,Switching Channels,Comedy,1988,9,54
4552,Tetsuo-the Ironman (Tetsuo),Action|Horror|Sci-Fi|Thriller,1988,2,64
4553,They Live,Action|Sci-Fi|Thriller,1988,7,94
4555,Torch Song Trilogy,Comedy|Drama|Romance,1987,7,77
4557,Tucker: The Man and His Dream,Drama,1987,9,75
4558,Twins,Comedy,1988,7,75
4559,Vice Versa,Comedy,1987,5,74
4560,Watchers,Horror|Sci-Fi,1987,10,78
4561,Waxwork,Comedy|Horror,1987,4,66
4562,Without a Clue,Comedy|Mystery,1987,6,86
4563,Young Einstein,Comedy,1987,10,96
4587,Earth Girls Are Easy,Comedy|Musical|Sci-Fi,1988,1,57
4703,Chocolat,Drama,1987,10,99
4859,Kansas,Crime|Drama,1988,1,72
5305,Return of the Killer Tomatoes!,Comedy|Horror|Sci-Fi,1987,1,50
5641,Moderns-The,Drama,1987,9,73
5643,Powaqqatsi,Documentary,1988,5,89
5690,Grave of the Fireflies (Hotaru no haka),Animation|Drama|War,1988,2,72
5971,My Neighbor Totoro (Tonari no Totoro),Animation|Children|Drama|Fantasy,1987,3,87
6244,Salaam Bombay!,Drama,1988,8,88
6602,Brain Damage,Comedy|Horror,1987,6,84
8656,Short Film About Killing-A (Krótki film o zabijaniu),Crime|Drama,1988,1,54
8713,New Adventures of Pippi Longstocking-The,Adventure|Children|Fantasy|Musical,1988,4,55
8854,Night of the Demons,Horror,1988,2,100
26614,Bourne Identity-The,Action|Adventure|Drama|Mystery|Thriller,1988,9,86
26622,Dominick and Eugene,Drama,1987,5,96
26631,Alice (Neco z Alenky),Animation|Fantasy|Mystery,1988,9,54
52831,Maniac Cop,Action|Crime|Horror|Thriller,1987,10,90
65135,Blackadder's Christmas Carol,Comedy,1988,6,56
67957,Superstar: The Karen Carpenter Story,Drama|Musical,1988,7,99
70201,High Hopes,Comedy,1987,1,66
73531,Last of England-The,Drama,1988,2,87
96901,Making of a Legend: Gone with the Wind-The,Documentary,1988,2,67
592,Batman,Action|Crime|Thriller,1989,2,91
1091,Weekend at Bernie's,Comedy,1989,1,92
1127,Abyss-The,Action|Adventure|Sci-Fi|Thriller,1988,8,61
1172,Cinema Paradiso (Nuovo cinema Paradiso),Drama,1989,6,56
1173,Cook the Thief His Wife & Her Lover-The,Comedy|Drama,1989,1,79
1185,My Left Foot,Drama,1988,8,50
1186,Sex-Lies-and Videotape,Drama,1988,9,100
1218,Killer-The (Die xue shuang xiong),Action|Crime|Drama|Thriller,1989,8,66
1223,Grand Day Out with Wallace and Gromit-A,Adventure|Animation|Children|Comedy|Sci-Fi,1989,3,98
1224,Henry V,Action|Drama|Romance|War,1989,2,82
1242,Glory,Drama|War,1989,5,87
1246,Dead Poets Society,Drama,1988,3,87
1285,Heathers,Comedy,1989,8,92
1291,Indiana Jones and the Last Crusade,Action|Adventure,1989,8,57
1302,Field of Dreams,Children|Drama|Fantasy,1989,3,57
1307,When Harry Met Sally...,Comedy|Romance,1988,8,97
1373,Star Trek V: The Final Frontier,Action|Sci-Fi,1989,4,81
1962,Driving Miss Daisy,Drama,1989,8,85
1972,Nightmare on Elm Street 5: The Dream Child-A,Horror,1988,1,61
1981,Friday the 13th Part VIII: Jason Takes Manhattan,Horror,1988,8,60
1986,Halloween 5: The Revenge of Michael Myers,Horror,1988,4,99
1989,Prom Night III: The Last Kiss,Horror,1989,10,55
2001,Lethal Weapon 2,Action|Comedy|Crime|Drama,1989,4,100
2011,Back to the Future Part II,Adventure|Comedy|Sci-Fi,1989,9,92
2039,Cheetah,Adventure|Children,1988,7,59
2054,Honey-I Shrunk the Kids,Adventure|Children|Comedy|Fantasy|Sci-Fi,1988,4,64
2064,Roger & Me,Documentary,1989,8,88
2072,'burbs-The,Comedy,1989,6,86
2081,Little Mermaid-The,Animation|Children|Comedy|Musical|Romance,1989,1,77
2123,All Dogs Go to Heaven,Animation|Children|Comedy|Drama|Fantasy,1988,8,90
2151,Gods Must Be Crazy II-The,Comedy,1989,8,91
2248,Say Anything...,Comedy|Drama|Romance,1988,2,67
2264,We're No Angels,Comedy|Crime,1989,5,52
2372,Fletch Lives,Comedy,1988,8,100
2383,Police Academy 6: City Under Siege,Comedy|Crime,1989,7,83
2400,Prancer,Children|Drama|Fantasy,1988,4,59
2422,Karate Kid-Part III-The,Action|Adventure|Children|Drama,1989,10,95
2423,Christmas Vacation (National Lampoon's Christmas Vacation),Comedy,1988,3,94
2456,Fly II-The,Horror|Sci-Fi,1988,2,83
2513,Pet Sematary,Horror,1988,8,79
2717,Ghostbusters II,Comedy|Fantasy|Sci-Fi,1989,3,73
2973,Crimes and Misdemeanors,Comedy|Crime|Drama,1988,8,77
2990,Licence to Kill,Action|Adventure|Thriller,1989,7,78
3019,Drugstore Cowboy,Crime|Drama,1989,3,79
3166,Brenda Starr,Adventure,1988,2,95
3203,Dead Calm,Thriller,1989,5,97
3338,For All Mankind,Documentary,1989,5,62
3387,Who's Harry Crumb?,Comedy|Mystery,1988,7,64
3392,She-Devil,Comedy,1988,4,70
3424,Do the Right Thing,Drama,1988,2,62
3429,Creature Comforts,Animation|Comedy,1989,7,98
3521,Mystery Train,Comedy|Drama,1988,7,93
3526,Parenthood,Comedy|Drama,1989,7,72
3660,Puppet Master,Horror|Sci-Fi|Thriller,1989,6,69
3684,Fabulous Baker Boys-The,Drama|Romance,1989,6,55
3694,Toxic Avenger-Part II-The,Comedy|Horror,1989,8,77
3695,Toxic Avenger Part III: The Last Temptation of Toxie-The,Comedy|Horror,1989,5,56
3758,Communion,Drama|Sci-Fi|Thriller,1988,1,73
3844,Steel Magnolias,Drama,1989,1,86
4008,Born on the Fourth of July,Drama|War,1988,1,60
4183,Unbelievable Truth-The,Comedy|Drama,1989,1,91
4213,Deepstar Six,Horror|Sci-Fi|Thriller,1988,2,77
4279,True Believer,Crime,1988,3,59
4352,Shag,Comedy|Drama,1989,8,74
4564,Always,Drama|Fantasy|Romance,1989,3,56
4567,American Ninja 3: Blood Hunt,Action|Adventure,1989,5,65
4568,Best of the Best,Action,1988,3,96
4570,Big Picture-The,Comedy|Drama,1989,4,78
4571,Bill & Ted's Excellent Adventure,Adventure|Comedy|Sci-Fi,1988,4,97
4572,Black Rain,Action|Crime|Drama,1989,5,80
4573,Blaze,Comedy|Drama,1989,6,86
4577,Casualties of War,Drama|War,1989,9,53
4578,Chances Are,Comedy|Romance,1989,7,98
4584,Dream a Little Dream,Comedy|Drama|Romance,1988,7,59
4585,Dream Team-The,Comedy,1989,6,63
4590,Enemies: A Love Story,Drama,1989,6,96
4591,Erik the Viking,Adventure|Comedy|Fantasy,1989,2,72
4592,Experts-The,Comedy,1989,6,71
4593,Family Business,Comedy,1989,8,62
4600,Gross Anatomy (a.k.a. A Cut Above),Comedy|Drama,1988,5,61
4602,Harlem Nights,Comedy|Crime|Romance,1989,9,75
4603,Her Alibi,Comedy|Romance,1988,8,82
4605,How to Get Ahead in Advertising,Comedy|Fantasy,1988,5,94
4606,Immediate Family,Drama,1988,4,58
4608,Innocent Man-An,Crime|Drama,1988,1,60
4610,January Man-The,Comedy|Crime|Mystery|Thriller,1988,2,99
4612,Jesus of Montreal (Jésus de Montréal),Drama,1989,4,65
4614,Kickboxer,Action,1989,7,86
4615,Last Exit to Brooklyn,Drama,1988,2,71
4616,Lean on Me,Drama,1989,6,76
4617,Let It Ride,Comedy,1989,5,65
4618,Leviathan,Horror|Sci-Fi|Thriller,1988,10,71
4619,Little Monsters,Comedy,1988,4,53
4621,Look Who's Talking,Comedy|Romance,1988,3,52
4622,Loverboy,Comedy,1989,6,50
4623,Major League,Comedy,1988,3,98
4624,Meet the Feebles,Animation|Comedy|Musical,1988,6,52
4625,Millennium,Drama|Sci-Fi|Thriller,1989,9,52
4626,Miracle Mile,Drama|Romance|Sci-Fi,1988,9,73
4627,Miss Firecracker,Comedy,1988,4,57
4628,New York Stories,Comedy|Drama,1988,10,51
4629,Next of Kin,Action|Crime|Thriller,1988,4,56
4630,No Holds Barred,Action,1989,2,80
4632,Package-The,Action|Thriller,1988,10,78
4634,Penn & Teller Get Killed,Adventure|Comedy,1988,6,67
4636,Punisher-The,Action,1988,4,52
4652,Return of Swamp Thing-The,Comedy|Horror|Sci-Fi,1989,5,86
4654,Road House,Action|Drama,1988,9,76
4655,Romero,Drama,1989,3,58
4658,Santa Sangre,Drama|Horror|Mystery|Thriller,1989,3,59
4659,Scandal,Drama,1989,3,77
4660,Scenes from the Class Struggle in Beverly Hills,Comedy,1989,7,60
4661,Sea of Love,Crime|Drama|Thriller,1988,3,82
4662,See No Evil-Hear No Evil,Comedy|Crime,1989,9,100
4663,She's Out of Control,Comedy,1988,10,93
4664,Shirley Valentine,Comedy|Romance,1989,9,72
4666,Skin Deep,Comedy,1988,10,72
4667,Slaves of New York,Drama,1989,8,56
4673,Tango & Cash,Action|Comedy|Crime|Thriller,1989,4,52
4674,Tap,Drama,1989,6,69
4675,Three Fugitives,Action|Comedy,1988,9,91
4676,Troop Beverly Hills,Comedy,1989,10,87
4677,Turner & Hooch,Comedy|Crime,1988,9,59
4678,UHF,Comedy,1988,7,81
4679,Uncle Buck,Comedy,1989,6,81
4680,Vampire's Kiss,Comedy|Fantasy|Horror,1988,3,94
4681,War of the Roses-The,Comedy|Drama,1988,5,94
4682,Warlock,Action|Horror,1989,8,86
4684,Worth Winning,Comedy,1989,2,88
5646,Valmont,Drama|Romance,1988,5,68
6454,Music Box,Drama,1988,7,86
6782,Leningrad Cowboys Go America,Comedy|Musical,1988,1,82
7872,Getting It Right,Comedy|Drama,1988,3,60
8589,Winter War (Talvisota),Drama|War,1989,1,87
8709,How I Got Into College,Comedy|Romance,1988,3,53
8777,Roadkill (a.k.a. Roadkill: Move or Die),Drama,1989,9,73
26587,Decalogue-The (Dekalog),Crime|Drama|Romance,1988,3,98
26649,Lonesome Dove,Adventure|Drama|Western,1989,10,73
26655,Common Threads: Stories from the Quilt,Documentary,1988,2,79
26662,Kiki's Delivery Service (Majo no takkyûbin),Adventure|Animation|Children|Drama|Fantasy,1989,6,62
26663,Monsieur Hire,Crime|Romance|Thriller,1989,2,91
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,1988,1,97
31026,Phantom of the Opera-The,Drama|Horror|Musical,1988,4,95
48165,Seventh Continent-The (Der siebente Kontinent),Drama,1989,7,85
69524,Raiders of the Lost Ark: The Adaptation,Action|Adventure|Thriller,1988,1,67
72104,Balance,Animation|Drama|Mystery|Sci-Fi|Thriller,1988,4,85
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese),Action|Adventure|Animation|Fantasy|Sci-Fi,1989,3,97
586,Home Alone,Children|Comedy,1989,7,69
587,Ghost,Comedy|Drama|Fantasy|Romance|Thriller,1989,10,72
590,Dances with Wolves,Adventure|Drama|Western,1989,9,71
597,Pretty Woman,Comedy|Romance,1990,6,54
1100,Days of Thunder,Action|Drama|Romance,1989,6,96
1169,American Dream,Documentary,1990,3,91
1179,Grifters-The,Crime|Drama|Film-Noir,1989,8,51
1190,Tie Me Up! Tie Me Down!,Crime|Drama|Romance,1989,6,85
1192,Paris Is Burning,Documentary,1989,3,86
